time,open,high,low,close,volume,symbol,name
2019-07-05,695.32,697.91,692.53,692.74,17586900,VNFIN,Tài chính
2019-07-08,690.4,692.68,681.02,686.28,18172380,VNFIN,Tài chính
2019-07-09,686.74,686.98,681.14,685.76,14296870,VNFIN,Tài chính
2019-07-10,687.36,690.17,685.92,686.17,17143150,VNFIN,Tài chính
2019-07-11,690.3,695.37,687.97,693.92,21931080,VNFIN,Tài chính
2019-07-12,695.38,698.0,689.11,689.11,22425090,VNFIN,Tài chính
2019-07-15,695.38,694.35,689.14,694.35,18698780,VNFIN,Tài chính
2019-07-16,694.31,700.58,694.31,699.04,25156840,VNFIN,Tài chính
2019-07-17,698.89,703.75,696.88,700.54,36183420,VNFIN,Tài chính
2019-07-18,700.3,700.3,694.71,694.71,22016000,VNFIN,Tài chính
2019-07-19,697.42,704.16,697.42,703.77,29314770,VNFIN,Tài chính
2019-07-22,703.6,705.68,697.24,697.81,22821840,VNFIN,Tài chính
2019-07-23,699.19,700.11,696.31,700.1,20108900,VNFIN,Tài chính
2019-07-24,701.3,702.9,693.41,694.88,23394780,VNFIN,Tài chính
2019-07-25,694.21,694.92,691.43,691.43,23301350,VNFIN,Tài chính
2019-07-26,690.59,693.22,688.31,689.45,17085230,VNFIN,Tài chính
2019-07-29,689.5,692.62,685.96,691.54,21772850,VNFIN,Tài chính
2019-07-30,693.34,694.95,685.02,685.46,16657120,VNFIN,Tài chính
2019-07-31,683.81,684.85,680.52,683.93,17864650,VNFIN,Tài chính
2019-08-01,682.45,684.53,679.17,681.6,15157610,VNFIN,Tài chính
2019-08-02,676.93,685.46,675.71,681.96,23919800,VNFIN,Tài chính
2019-08-05,680.39,683.03,674.13,675.57,22205800,VNFIN,Tài chính
2019-08-06,673.5,673.5,663.27,668.74,24817110,VNFIN,Tài chính
2019-08-07,669.57,672.77,663.24,666.53,15731130,VNFIN,Tài chính
2019-08-08,666.28,672.26,663.52,670.37,19153920,VNFIN,Tài chính
2019-08-09,670.38,674.84,670.38,674.18,19649450,VNFIN,Tài chính
2019-08-12,675.03,676.07,671.38,674.37,15492360,VNFIN,Tài chính
2019-08-13,674.32,677.76,670.28,675.36,22368640,VNFIN,Tài chính
2019-08-14,681.32,683.09,676.43,677.91,18965630,VNFIN,Tài chính
2019-08-15,667.7,685.46,666.88,685.46,20037170,VNFIN,Tài chính
2019-08-16,684.31,694.99,681.12,691.61,33897400,VNFIN,Tài chính
2019-08-19,691.82,695.96,686.48,687.03,15296710,VNFIN,Tài chính
2019-08-20,687.03,690.18,685.14,687.57,17081500,VNFIN,Tài chính
2019-08-21,687.57,696.15,684.82,695.0,29734300,VNFIN,Tài chính
