time,open,high,low,close,volume,symbol,name
2019-11-04,582.13,583.35,572.94,575.5,2647930,VNENE,Năng lượng
2019-11-05,578.07,591.02,576.47,588.56,4971590,VNENE,Năng lượng
2019-11-06,588.56,591.47,586.71,587.94,2249490,VNENE,Năng lượng
2019-11-07,586.01,588.79,582.64,585.54,1815240,VNENE,Năng lượng
2019-11-08,585.54,589.06,580.98,580.98,3456990,VNENE,Năng lượng
2019-11-11,582.36,582.55,575.69,578.24,1435590,VNENE,Năng lượng
2019-11-12,578.24,582.12,575.28,582.12,1214620,VNENE,Năng lượng
2019-11-13,582.39,582.78,573.54,574.64,2836080,VNENE,Năng lượng
2019-11-14,580.05,580.05,574.39,576.75,2514950,VNENE,Năng lượng
2019-11-15,577.71,586.4,576.17,583.04,2227260,VNENE,Năng lượng
2019-11-18,588.83,588.83,581.79,584.92,1870690,VNENE,Năng lượng
2019-11-19,583.76,587.45,582.8,585.68,1290660,VNENE,Năng lượng
2019-11-20,583.62,584.78,577.61,579.02,1881300,VNENE,Năng lượng
2019-11-21,579.02,581.91,575.08,576.29,2621910,VNENE,Năng lượng
2019-11-22,575.74,580.26,557.48,565.06,3874990,VNENE,Năng lượng
2019-11-25,564.87,568.92,559.51,560.29,1763590,VNENE,Năng lượng
2019-11-26,563.18,564.45,557.47,559.82,2233340,VNENE,Năng lượng
2019-11-27,561.97,564.09,558.22,560.65,1643750,VNENE,Năng lượng
2019-11-28,558.72,562.39,553.64,556.62,1803110,VNENE,Năng lượng
2019-11-29,556.48,562.54,555.07,561.68,1445020,VNENE,Năng lượng
2019-12-02,562.47,562.47,547.5,550.88,2333650,VNENE,Năng lượng
2019-12-03,545.67,550.9,541.22,541.27,2804990,VNENE,Năng lượng
2019-12-04,542.06,549.12,536.92,549.12,2142330,VNENE,Năng lượng
2019-12-05,556.79,560.65,546.17,546.17,2014330,VNENE,Năng lượng
2019-12-06,547.91,551.77,545.05,546.53,871510,VNENE,Năng lượng
2019-12-09,546.53,550.14,538.42,539.58,2003400,VNENE,Năng lượng
2019-12-10,538.57,541.86,530.8,534.38,2775370,VNENE,Năng lượng
2019-12-11,536.46,536.57,524.17,528.85,2785120,VNENE,Năng lượng
2019-12-12,530.01,540.82,527.03,537.96,2245810,VNENE,Năng lượng
2019-12-13,540.88,543.0,537.29,542.06,2002190,VNENE,Năng lượng
2019-12-16,542.64,549.77,541.1,545.81,2412820,VNENE,Năng lượng
2019-12-17,545.81,548.41,540.35,542.67,1978100,VNENE,Năng lượng
2019-12-18,543.64,553.02,542.15,546.21,2948930,VNENE,Năng lượng
2019-12-19,546.43,551.87,545.32,547.38,1586700,VNENE,Năng lượng
2019-12-20,547.57,552.11,544.59,546.22,1398700,VNENE,Năng lượng
2019-12-23,547.63,547.68,537.1,540.46,2304820,VNENE,Năng lượng
2019-12-24,538.53,541.79,536.83,540.58,1226970,VNENE,Năng lượng
2019-12-25,539.42,544.08,538.31,538.96,1064730,VNENE,Năng lượng
2019-12-26,541.85,546.81,540.05,543.43,1866520,VNENE,Năng lượng
2019-12-27,544.97,546.52,541.87,546.07,1339310,VNENE,Năng lượng
2019-12-30,548.58,555.16,547.2,552.37,3122070,VNENE,Năng lượng
2019-12-31,549.88,552.66,543.89,550.16,1699280,VNENE,Năng lượng
2020-01-02,550.16,550.38,542.68,548.04,1540260,VNENE,Năng lượng
2020-01-03,552.86,558.06,546.17,546.95,5124590,VNENE,Năng lượng
